,StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,DistributionChannel,consent,age,race,ethnicity,major.declare,gender,against.time_First.Click,against.time_Last.Click,against.time_Page.Submit,against.time_Click.Count,genes.time_First.Click,genes.time_Last.Click,genes.time_Page.Submit,genes.time_Click.Count,shell.time_First.Click,shell.time_Last.Click,shell.time_Page.Submit,shell.time_Click.Count,stimuli.title,anagram1.time_First.Click,anagram1.time_Last.Click,anagram1.time_Page.Submit,anagram1.time_Click.Count,anagram1,anagram2.time_First.Click,anagram2.time_Last.Click,anagram2.time_Page.Submit,anagram2.time_Click.Count,anagram2,anagram3.time_First.Click,anagram3.time_Last.Click,anagram3.time_Page.Submit,anagram3.time_Click.Count,anagram3,anagram4.time_First.Click,anagram4.time_Last.Click,anagram4.time_Page.Submit,anagram4.time_Click.Count,anagram4,anagram5.time_First.Click,anagram5.time_Last.Click,anagram5.time_Page.Submit,anagram5.time_Click.Count,anagram5,anagram6.time_First.Click,anagram6.time_Last.Click,anagram6.time_Page.Submit,anagram6.time_Click.Count,anagram6,anagram7.time_First.Click,anagram7.time_Last.Click,anagram7.time_Page.Submit,anagram7.time_Click.Count,anagram7,anagram8.time_First.Click,anagram8.time_Last.Click,anagram8.time_Page.Submit,anagram8.time_Click.Count,anagram8,anagram9.time_First.Click,anagram9.time_Last.Click,anagram9.time_Page.Submit,anagram9.time_Click.Count,anagram9,anagram10.time_First.Click,anagram10.time_Last.Click,anagram10.time_Page.Submit,anagram10.time_Click.Count,anagram10,creativity.time_First.Click,creativity.time_Last.Click,creativity.time_Page.Submit,creativity.time_Click.Count,interest_1,interest_2,interest_3,interest_4,interest_5,interest_6,interest_7,interest_8,interest_9,interest_10,interest_11,interest_12,interest_13,interest_14,interest_15,interest_16,interest_17,interest_18,lead_1,lead_2,lead_3,lead_4,lead_5,lead_6,lead_7,pj.fit_1,pj.fit_2,pj.fit_3,pj.fit_4,pj.fit_5,confidence_1,confidence_2,confidence_3,selfeff_1,selfeff_2,selfeff_3,selfeff_4,selfeff_5,selfeff_6,selfeff_7,selfeff_8,selfeff_9,selfeff_10,selfeff_11,selfeff_12,selfeff_13,selfeff_14,selfeff_15,selfeff_16,selfeff_17,selfeff_18,dd.interest,dd.graduate,dd.prof,dd.gender.good,dd.gender.career,dd.important,dd.useful,dd.care,dd.school_1,dd.school_2,dd.school_3,dd.school_4,dd.school_5,dd.school_6,dd.school_7,dd.school_8,dd.school_9,dd.school_10,dd.school_11,dd.school_12,dd.school_13,dd.school_14,dd.major,gender.belief_1,gender.belief_2,gender.belief_3,gender.belief_4,manip.gender,manip.image,major,stem.classes.num,FL_15_DO,Stimuli.againstthetide_DO,Stimuli.genesforage_DO,Stimuli.shellofplant_DO,against.article,against.gender,against.image,genes.article,genes.gender,genes.image,shell.article,shell.gender,shell.image,in_research_methods_class,genderF,gender.mf.F,participant.gender,article.cond,image.cond,image.3level.cond,image.2level.cond,gender.cond,cell,article.image.cond,stimuli.title.score,manip.gender.score,manip.image.score
21,2/26/19 12:41,2/26/19 12:41,0,1,6,0,3/5/19 12:41,anonymous,4,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
22,2/26/19 12:45,2/26/19 12:45,0,1,13,0,3/5/19 12:46,anonymous,4,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
23,2/26/19 12:36,2/26/19 12:46,0,98,598,0,3/5/19 12:46,anonymous,4,NA,,,NA,NA,NA,NA,NA,NA,0,0,42.99,0,NA,NA,NA,NA,2,9.969,24.914,35.664,2,amidic,2.304,2.304,5.47,1,equip,0.995,0.995,8.548,1,pipette,1.227,13.03,16.072,3,computation,0.934,9.715,12.415,2,extreme,2.189,17.532,17.54,4,,1.096,1.096,8.553,1,rats,0.923,0.923,3.959,1,urgent,0.823,17.342,22.239,4,analytic,2.975,11.369,13.674,3,microscope,8.895,8.895,48.756,1,2,5,5,2,5,5,6,6,1,5,5,1,6,1,2,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,5,2,5,5,5,5,2,6,6,2,6,2,2,6,2,6,5,4,5,4,2,6,6,6,6,6,6,4,6,5,5,5,5,5,4,4,3,3,4,6,8,7,4,2,3,54,9,Stimuli-genesforage,,genes.time|genes.M.O3,,,,,genes,M,O3,,,,TRUE,NA,NA,NA,genes,O3,O,O,M,genes M O3,Man-No Pic,1,0,1
24,2/26/19 12:56,2/26/19 12:56,0,1,11,0,3/5/19 12:57,anonymous,4,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
25,2/26/19 14:10,2/26/19 14:31,0,98,1234,0,3/5/19 14:31,anonymous,4,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.754,83.86,85.393,16,3,0.833,28.762,29.129,12,micodia,6.727,6.732,53.383,2,eqiquo,5.486,29.713,30.082,5,pipette,0.325,28.906,28.913,4,,0.567,27.849,31.931,4,extremepn,0.898,6.091,6.094,2,,1.111,40.41,40.414,2,,0.774,21.348,21.351,6,,0.42,26.091,26.094,5,,0.626,36.326,36.33,4,,0.328,121.73,122.028,9,4,4,4,2,4,4,3,4,2,4,6,2,6,4,6,6,3,6,3,3,5,6,6,6,6,2,3,2,3,3,6,2,2,3,6,6,4,4,4,6,6,2,6,6,2,6,2,5,6,6,6,5,2,2,3,3,5,5,5,5,3,4,3,3,6,6,6,6,6,3,2,7,7,2,7,7,7,7,1,4,54,2,Stimuli-shellofplant,,,shell.time|shell.M.O3,,,,,,,shell,M,O3,TRUE,NA,NA,NA,shell,O3,O,O,M,shell M O3,Man-No Pic,1,1,1
26,2/26/19 14:41,2/26/19 14:45,0,45,235,0,3/5/19 14:45,anonymous,4,NA,,,NA,NA,8.423,8.423,20.172,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-againstthetide,against.time|against.F.F2PS,,,against,F,F2PS,,,,,,,FALSE,NA,NA,NA,against,F2PS,F,P,F,against F F2PS,Woman-Pic,1,NA,NA
27,2/26/19 14:55,2/26/19 14:55,0,28,16,0,3/5/19 14:55,anonymous,4,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-againstthetide,against.time|against.F.O1,,,against,F,O1,,,,,,,FALSE,NA,NA,NA,against,O1,O,O,F,against F O1,Woman-No Pic,NA,NA,NA
28,2/26/19 13:50,2/26/19 15:18,0,1,5273,0,3/5/19 15:18,anonymous,4,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
29,2/26/19 14:43,2/26/19 20:42,0,98,21530,0,3/5/19 20:42,anonymous,4,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.711,0,3,1.269,25.91,25.914,2,,13.113,13.113,13.117,1,,1.662,3.925,3.929,2,,1.264,2.826,2.829,2,,2.217,2.217,2.221,1,,1.207,3.289,3.293,3,,0.92,2.538,2.543,2,,1.769,1.769,1.773,1,,1.769,1.769,1.772,1,,2.263,2.263,2.266,1,,1.116,65.188,66.672,5,6,1,1,6,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,2,4,4,4,4,1,1,6,6,3,4,4,2,2,6,2,2,6,2,1,1,1,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,2,2,2,"54,55",0,Stimuli-shellofplant,,,shell.time|shell.F.O3,,,,,,,shell,F,O3,TRUE,NA,NA,NA,shell,O3,O,O,F,shell F O3,Woman-No Pic,1,1,0
30,3/5/19 22:29,3/5/19 22:29,1,100,11,1,3/5/19 22:29,preview,4,28,,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,1,1,Men,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
31,3/5/19 22:30,3/5/19 22:30,1,100,12,1,3/5/19 22:30,preview,4,28,,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,1,1,Men,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
32,3/5/19 22:30,3/5/19 22:31,1,100,20,1,3/5/19 22:31,preview,4,27,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,2,2,Women,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
33,3/5/19 22:31,3/5/19 22:31,1,100,5,1,3/5/19 22:31,preview,5,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
34,3/5/19 22:31,3/5/19 22:31,1,100,10,1,3/5/19 22:31,preview,4,28,,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,1,1,Men,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
35,3/5/19 22:31,3/5/19 22:32,1,100,17,1,3/5/19 22:32,preview,4,28,11,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,2,2,Women,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
36,3/5/19 22:32,3/5/19 22:32,1,100,9,1,3/5/19 22:32,preview,4,28,,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,1,1,Men,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
37,3/5/19 22:32,3/5/19 22:33,1,100,24,1,3/5/19 22:33,preview,4,28,10,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,2,2,Women,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
38,2/27/19 6:55,2/27/19 8:11,0,85,4514,0,3/6/19 8:11,anonymous,4,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.264,0,1,3.563,3.563,3.572,1,,1.564,1.564,1.568,1,,1.347,1.347,1.353,1,,1.363,1.363,1.368,1,,2.802,2.802,2.807,1,,1.561,1.561,1.569,1,,1.2,1.2,1.208,1,,1.279,1.279,1.287,1,,0.883,0.883,0.887,1,,1.329,2.717,2.72,2,,2.265,2.265,7.757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,NA,NA,,NA,Stimuli-shellofplant,,,shell.time|shell.F.F3,,,,,,,shell,F,F3,FALSE,NA,NA,NA,shell,F3,F,P,F,shell F F3,Woman-Pic,0,NA,NA
39,2/27/19 8:19,2/27/19 8:24,0,72,301,0,3/6/19 8:24,anonymous,4,NA,,,NA,NA,NA,NA,NA,NA,0,0,76.074,0,NA,NA,NA,NA,2,5.869,5.869,17.199,1,test,2.47,2.47,4.877,1,test,2.151,2.151,4.212,1,test,1.619,1.619,3.95,1,test,1.36,1.36,3.03,1,test,1.275,1.275,2.669,1,test,1.101,1.101,2.551,1,test,0.978,0.978,2.469,1,test,1.094,1.094,2.454,1,test,3.31,3.31,4.917,1,test,10.358,10.358,12.38,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-genesforage,,genes.time|genes.F.F2PS,,,,,genes,F,F2PS,,,,FALSE,NA,NA,NA,genes,F2PS,F,P,F,genes F F2PS,Woman-Pic,1,NA,NA
40,2/27/19 9:12,2/27/19 9:51,0,98,2296,0,3/6/19 9:51,anonymous,4,NA,,,NA,NA,NA,NA,NA,NA,35.6,35.6,214.175,1,NA,NA,NA,NA,2,6.257,6.257,13.47,1,mitochondria,102.087,102.087,102.091,1,,1.766,1.766,23.654,1,pippete,5.008,5.008,5.011,1,,5.152,5.152,5.155,1,,3.477,3.477,3.48,1,,10.315,10.315,10.317,1,,3.846,3.846,3.848,1,,2.725,2.725,2.728,1,,6.733,8.283,8.286,2,,4.475,4.475,221.706,1,2,6,6,2,6,6,6,6,2,6,6,2,6,2,6,6,2,6,6,6,6,6,6,6,6,6,6,6,5,5,6,5,5,5,5,6,2,6,6,6,6,2,6,6,2,6,2,6,6,2,6,6,4,5,4,3,6,6,6,6,4,5,5,4,6,6,6,6,5,4,4,4,4,1,8,8,8,1,2,2,48,2,Stimuli-genesforage,,genes.time|genes.F.F1,,,,,genes,F,F1,,,,TRUE,NA,NA,NA,genes,F1,F,P,F,genes F F1,Woman-Pic,1,1,1
41,2/27/19 10:09,2/27/19 10:09,0,41,24,0,3/6/19 10:09,anonymous,4,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.023,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-shellofplant,,,shell.time|shell.F.F1,,,,,,,shell,F,F1,FALSE,NA,NA,NA,shell,F1,F,P,F,shell F F1,Woman-Pic,NA,NA,NA
42,3/6/19 11:39,3/6/19 11:43,1,100,247,1,3/6/19 11:43,preview,4,25,"3,2",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,1,1,Men,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
43,3/6/19 11:51,3/6/19 11:51,1,100,22,1,3/6/19 11:51,preview,4,30,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,1,1,Men,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
