StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,age,race,race_5_TEXT,ethnicity,ethnicity_5_TEXT,major.declare,gender,gender_3_TEXT,against.time_First Click,against.time_Last Click,against.time_Page Submit,against.time_Click Count,genes.time_First Click,genes.time_Last Click,genes.time_Page Submit,genes.time_Click Count,shell.time_First Click,shell.time_Last Click,shell.time_Page Submit,shell.time_Click Count,stimuli.title,stimuli.topic.FR,anagram1.time_First Click,anagram1.time_Last Click,anagram1.time_Page Submit,anagram1.time_Click Count,anagram1,anagram2.time_First Click,anagram2.time_Last Click,anagram2.time_Page Submit,anagram2.time_Click Count,anagram2,anagram3.time_First Click,anagram3.time_Last Click,anagram3.time_Page Submit,anagram3.time_Click Count,anagram3,anagram4.time_First Click,anagram4.time_Last Click,anagram4.time_Page Submit,anagram4.time_Click Count,anagram4,anagram5.time_First Click,anagram5.time_Last Click,anagram5.time_Page Submit,anagram5.time_Click Count,anagram5,anagram6.time_First Click,anagram6.time_Last Click,anagram6.time_Page Submit,anagram6.time_Click Count,anagram6,anagram7.time_First Click,anagram7.time_Last Click,anagram7.time_Page Submit,anagram7.time_Click Count,anagram7,anagram8.time_First Click,anagram8.time_Last Click,anagram8.time_Page Submit,anagram8.time_Click Count,anagram8,anagram9.time_First Click,anagram9.time_Last Click,anagram9.time_Page Submit,anagram9.time_Click Count,anagram9,anagram10.time_First Click,anagram10.time_Last Click,anagram10.time_Page Submit,anagram10.time_Click Count,anagram10,creativity.time_First Click,creativity.time_Last Click,creativity.time_Page Submit,creativity.time_Click Count,creativity,interest_1,interest_2,interest_3,interest_4,interest_5,interest_6,interest_7,interest_8,interest_9,interest_10,interest_11,interest_12,interest_13,interest_14,interest_15,interest_16,interest_17,interest_18,lead_1,lead_2,lead_3,lead_4,lead_5,lead_6,lead_7,pj.fit_1,pj.fit_2,pj.fit_3,pj.fit_4,pj.fit_5,confidence_1,confidence_2,confidence_3,selfeff_1,selfeff_2,selfeff_3,selfeff_4,selfeff_5,selfeff_6,selfeff_7,selfeff_8,selfeff_9,selfeff_10,selfeff_11,selfeff_12,selfeff_13,selfeff_14,selfeff_15,selfeff_16,selfeff_17,selfeff_18,dd.interest,dd.graduate,dd.prof,dd.gender.good,dd.gender.career,dd.important,dd.useful,dd.care,dd.school_1,dd.school_2,dd.school_3,dd.school_4,dd.school_5,dd.school_6,dd.school_7,dd.school_8,dd.school_9,dd.school_10,dd.school_11,dd.school_12,dd.school_13,dd.school_14,dd.major,gender.belief_1,gender.belief_2,gender.belief_3,gender.belief_4,suspicion,manip.gender,manip.image,major,major_58_TEXT,stem.major,stem.major_58_TEXT,semester,stem.classes.num,stem.classes.list,psych485
3/18/19 20:50,3/18/19 21:28,IP Address,98,2282,FALSE,3/25/19 21:28,R_1DZikKS4u4oGpMQ,anonymous,EN,Yes,20,Asian,,Prefer not to say,,Yes,Man,,,,,,,,,,0,0,83.699,0,Shell of plant virus sparks immune response against cancer,"Usually, tumours suppress the immune system. But the researchers managed to use some sort of plant virus to trigger the immune system to fight against tumour cells. This method doesn't require the use of drugs. ",1.206,10.348,32.366,2,mitochondria,1.198,64.106,64.111,7,,1.237,34.916,34.92,2,,0.988,38.03,38.033,3,,1.299,16.555,16.559,2,,1.248,17.821,17.826,2,,1.15,24.476,24.479,2,,0.997,22.3,22.404,5,,3.498,20.212,20.216,3,,3.206,10.879,10.884,2,,4.632,562.762,589.953,21,"1. pieces of aluminium foil can be used as a reducing agent in chemistry
2. aluminium can be used as an insulator
3. aluminium foil can conduct electricity so you can put it into a circuit
4. aluminium foil can reflect light so you can use it to block out light
5. aluminium foil is light so it can be used to model boats
",Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Disagree,Agree,Somewhat agree,Disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Disagree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Disagree,Agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Slightly confident,Slightly likely,Moderately likely,Slightly more men,Slightly more men,Slightly important,Moderately useful,A lot,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat disagree,Neither agree nor disagree,Rarely,Agree,Agree,Agree,Neither agree nor disagree,To see if there's a relationship between how people perform in the first few tasks and how they feel about STEM. ,Woman,Plant virus,"Computer Science,Statistics",,"Bioengineering,Chemical and Biomolecular Engineering,Civil and Environmental Engineering,Computational and Applied Mathematics,Computer Science,Electrical and Computer Engineering,Materials Science and NanoEngineering,Mechanical Engineering,Statistics,Astronomy,Astrophysics,Biochemistry and Cell Biology,Chemical Physics,Chemistry,Earth Science,Ecology and Evolutionary Biology,Environmental Science,Kinesiology,Mathematics,Neuroscience,Physics,Cognitive Sciences",,4,14,COMP 140; COMP 182; COMP 215; COMP 322; MATH 101; MATH 102; MATH 221; MATH 222; MATH 355; MATH 306; STAT 310; PHYS 101; PHYS 102; ELEC 220 ,no 
3/18/19 21:31,3/18/19 21:32,IP Address,33,80,FALSE,3/25/19 21:32,R_e985PWdvKbO2XrX,anonymous,EN,Yes,19,White,,Not Hispanic/Latino,,Yes,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/19 21:28,3/18/19 21:39,IP Address,7,638,FALSE,3/25/19 21:39,R_3Olf3JCnBkjJJda,anonymous,EN,Yes,19,White,,Hispanic/Latino,,No,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/19 18:27,3/18/19 21:46,IP Address,98,11979,FALSE,3/25/19 21:47,R_3q9IsdnWlWjSONh,anonymous,EN,Yes,18,Asian,,Other (please specify),Indian,Yes,Man,,0,0,44.625,0,,,,,,,,,Against the tide: Fish quickly adapt to lethal levels of pollution,Killifish have high genetic diversity which gives them a greater resistance to pollution.,2.294,5.572,10.608,4,mitochondria,2.09,2.09,21.528,1,equip,2.694,3.128,16.7,2,pippete,1.097,28.296,32.12,6,computation,1.176,8.619,11.464,4,experiment,1.226,2.996,4.106,3, ,0.949,19.059,22.688,12,striation,3.013,11.067,15.264,3,centrifuge,0.931,19.28,20.045,6, ,1.805,16.351,16.887,5,microscope,2.353,62.791,77.859,56,"1. insulation
2. wrapping
",Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Moderately confident,Extremely unlikely,Slightly likely,Equal numbers of men and women,Equal numbers of men and women,Slightly important,Slightly useful,Quite a bit,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Sometimes,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,To get a sense of the public perception towards STEM,Woman,Woman,Computer Science,,"Architecture,Architectural Studies,Bioengineering,Chemical and Biomolecular Engineering,Civil and Environmental Engineering,Computational and Applied Mathematics,Computer Science,Electrical and Computer Engineering,Materials Science and NanoEngineering,Mechanical Engineering,Statistics,Astronomy,Astrophysics,Biochemistry and Cell Biology,Chemical Physics,Chemistry,Earth Science,Ecology and Evolutionary Biology,Environmental Science,Kinesiology,Mathematics,Neuroscience,Physics,Psychological Sciences",,2,3,"CHEM 121, CHEM 122, PHYS 101",No
3/18/19 21:46,3/18/19 21:47,IP Address,46,97,FALSE,3/25/19 21:47,R_1FnW5BL01OwbjFH,anonymous,EN,Yes,18,White,,Hispanic/Latino,,No,Woman,,,,,,,,,,0,0,8.537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/19 22:25,3/18/19 22:25,IP Address,33,39,FALSE,3/25/19 22:25,R_UxVO4yc3snv7pQd,anonymous,EN,Yes,19,White,,Not Hispanic/Latino,,Yes,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/19 22:27,3/18/19 22:28,IP Address,33,35,FALSE,3/25/19 22:28,R_3qOm9F6H7sO7ihN,anonymous,EN,Yes,19,Asian,,Not Hispanic/Latino,,Yes,Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/19 23:04,3/18/19 23:04,IP Address,33,18,FALSE,3/25/19 23:04,R_1Xm6xB3cEY8M5nX,anonymous,EN,Yes,19,Asian,,Prefer not to say,,No,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/19 22:41,3/18/19 23:23,IP Address,70,2518,FALSE,3/25/19 23:23,R_2SplTqInhq4FqMi,anonymous,EN,Yes,19,Asian,,Not Hispanic/Latino,,No,Man,,,,,,122.695,122.695,147.361,1,,,,,Genes for age-related cognitive decline found in adult worm neurons,Dr. Davis studies the genes in worms that affect neuron repair and lead to longevity and how this could help humans' lifespan.,1.363,1.363,17.912,1,mitochondria,1.395,104.929,109.519,3,equip  oni,2.453,4.604,53.236,2,pippete,2.49,5.027,25.627,2,computation,1.697,1.697,9.126,1,experiment,1.442,5.745,5.755,2,,1.284,1.284,7.055,1,striation,3.166,3.166,3.176,1,,4.067,4.067,4.073,1,,3.93,3.93,7.526,1,microscope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/19 22:38,3/18/19 23:23,IP Address,46,2700,FALSE,3/25/19 23:24,R_3PABbhHfXUwaedH,anonymous,EN,Yes,19,Asian,,Not Hispanic/Latino,,No,Man,,0,0,8.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/19 19:47,3/19/19 0:37,IP Address,33,17400,FALSE,3/26/19 0:37,R_yDBiO9ShGbrqWch,anonymous,EN,Yes,18,Asian,,Not Hispanic/Latino,,No,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/19 0:32,3/19/19 0:45,IP Address,98,730,FALSE,3/26/19 0:45,R_1OE5HRWKN4s6y5V,anonymous,EN,Yes,19,Asian,,Other (please specify),Indian,Yes,Woman,,0,0,31.07,0,,,,,,,,,Against the tide: Fish quickly adapt to lethal levels of pollution,"Certain species of fish were able to evolve and successfully adapt to harmful environmental changes such as pollution. This can help us understand at a genetic level how other organisms and human genetically can respond to similar enviornmental changes. However, this evolution should not be taken lightly as this may be a unique case and in general there are few solution present to such environmental changes. ",11.107,11.748,17.028,2,mitochondrian,2.143,15.376,15.38,2,,3.63,3.63,8.423,1,pippette,1.485,27.85,27.853,4,,13.516,13.516,13.522,1,,4.45,4.45,4.453,1,,12.955,12.955,12.959,1,,2.352,2.352,2.358,1,,1.271,11.182,11.188,2,,2.748,2.748,2.752,1,,2.019,80.422,92.187,7,"1. required for autoclaving bottles as a cover 
2. aseptic packaging 
3. a barrier to light 
4. way to keep out bacteria",Disagree,Agree,Agree,Disagree,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Strongly agree,Moderately confident,Moderately likely,Extremely likely,Slightly more men,Moderately more men,Extremely important,Extremely useful,A great deal,Somewhat agree,Somewhat agree,Strongly agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Disagree,Disagree,A considerable amount,Somewhat agree,Agree,Agree,Somewhat disagree,To assess our scientific capabilities and attitudes,Woman,Fish,Biochemistry and Cell Biology,,"Bioengineering,Chemical and Biomolecular Engineering,Biochemistry and Cell Biology,Chemical Physics,Chemistry,Earth Science,Ecology and Evolutionary Biology,Environmental Science,Neuroscience,Physics",,4,10,"Chem 211, Chem 212, Bioc 301, nsci 120, bioc 211, neur 380, stat 305, ebio 213, phys 125",no
3/19/19 1:03,3/19/19 1:04,IP Address,33,30,FALSE,3/26/19 1:04,R_2QR4K9Ect72huOT,anonymous,EN,Yes,19,White,,"Hispanic/Latino,Not Hispanic/Latino",,No,Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/19 16:35,3/19/19 3:08,IP Address,59,37952,FALSE,3/26/19 3:08,R_AbzqTemQXZOGsVP,anonymous,EN,Yes,18,Asian,,Not Hispanic/Latino,,No,Woman,,0,0,11.303,0,,,,,,,,,Against the tide: Fish quickly adapt to lethal levels of pollution,She was looking at how pollution levels have changed over time and affected fish.,2.229,2.229,7.07,1,mitochondria,1.3,41.607,41.611,2,,1.111,1.111,10.047,1,pippete,1.576,1.576,22.129,1,numopacitt,1.359,9.185,9.189,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/19 7:49,3/19/19 7:53,IP Address,46,261,FALSE,3/26/19 7:53,R_9HqqThL8XtBvO0x,anonymous,EN,Yes,21,Black/African American,,Other (please specify),Jamaican,Yes,Woman,,,,,,,,,,3.693,196.822,197.976,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/19 7:49,3/19/19 7:55,IP Address,57,362,FALSE,3/26/19 7:55,R_RqUkW8FdKOLZN7z,anonymous,EN,Yes,22,White,,Not Hispanic/Latino,,Yes,Woman,,,,,,35.457,74.869,77.286,2,,,,,Genes for age-related cognitive decline found in adult worm neurons,The article is about a research team that identified specific gene mutations that affect neural pathways in a worm and lead to the worm’s cognitive longevity. They were able to do this by developing new method for studying worm neural pathways. ,5.117,5.153,25.8,2,Mitochondria,49.151,53.663,53.668,4,,10.795,31.254,31.258,4,,15.529,15.543,15.547,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/19 17:47,3/19/19 7:55,IP Address,7,50869,FALSE,3/26/19 7:55,R_2CeRSGSrtzJzWoJ,anonymous,EN,Yes,20,Asian,,Not Hispanic/Latino,,No,Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/19 8:24,3/19/19 8:25,IP Address,46,53,FALSE,3/26/19 8:25,R_1erV8ESMzK0I2Sw,anonymous,EN,Yes,20,Asian,,Other (please specify),Indian,Yes,Man,,0,0,2.908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/19 8:56,3/19/19 9:01,IP Address,51,341,FALSE,3/26/19 9:02,R_2zuQVsC5MRYA3P6,anonymous,EN,Yes,21,White,,Not Hispanic/Latino,,Yes,Man,,,,,,0,0,46.368,0,,,,,Genes for age-related cognitive decline found in adult worm neurons,"The article studies how neurons in a model may decline with age, especially along a particular pathway. They hope that understanding this topic better will help to develop ways to protect humans from age-related neural decline.",82.328,136.887,136.891,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/19 8:52,3/19/19 9:06,IP Address,77,841,FALSE,3/26/19 9:06,R_3CZV8iM09pCeXbt,anonymous,EN,Yes,18,White,,Not Hispanic/Latino,,No,Man,,,,,,,,,,0,0,75.094,0,Shell of plant virus sparks immune response against cancer,Cowpea virus nanoparticles can be used to activated the immune system when tumors have shut it down. Beneficial because limit side effects to the individual.,2.962,12.46,24.392,4,Mitochondria ,1.364,34.901,35.012,4,,1.647,2.4,9.886,3,NA,0.896,30.492,32.178,3,NA,1.032,1.055,13.076,2,Experiment,1.016,1.039,59.369,2,NA,1.095,1.123,35.52,2,Titrations,1.36,14.781,45.136,3,NA,0.955,1.026,37.853,2,NA,3.779,3.846,16.489,2,Microscope,6.723,6.734,150.766,2,"Heat shield
Reflective surface
Surface to melt or heat compounds on
Protect an experiment when you have to leave the lab
Cover an open flask
Lightweight structure
Cast for a mold
",Strongly disagree,Agree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Agree,Disagree,Neither agree nor disagree,Agree,Disagree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/19 9:10,3/19/19 9:11,IP Address,33,51,FALSE,3/26/19 9:11,R_BrKFLSPWugA3o9H,anonymous,EN,Yes,19,Asian,,Not Hispanic/Latino,,Yes,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/19 8:52,3/19/19 9:13,IP Address,1,1264,FALSE,3/26/19 9:13,R_26gvETUVbhH0Fc4,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/19 23:48,3/19/19 9:25,IP Address,1,34575,FALSE,3/26/19 9:25,R_ZLjErvhQQJluwpj,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/19 9:31,3/19/19 9:31,IP Address,33,33,FALSE,3/26/19 9:32,R_XoCdsQzN8444jgl,anonymous,EN,Yes,21,Asian,,Not Hispanic/Latino,,Yes,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/19 9:31,3/26/19 9:41,IP Address,100,596,TRUE,3/26/19 9:41,R_33mrGfJkA8OyhuH,anonymous,EN,Yes,19,Asian,,Prefer not to say,,Yes,Man,,,,,,,,,,0,0,17.669,0,Shell of plant virus sparks immune response against cancer,Great article,3.926,3.926,17.117,1,mitocondria,1.904,1.904,8.775,1,penguino,1.247,1.247,16.166,1,tpepepe,3.248,14.453,14.456,3,,1.216,1.216,7.359,1,extrempin,1.606,1.606,5.881,1,opbline,0.87,0.87,39.806,1,arition,1.126,1.126,3.043,1,sa;nv,1.539,1.539,6.621,1,acclinitey,1.652,1.652,4.504,1,asvn,8.422,57.999,62.558,4,"1. as a reflector
2. as an electric conductor
3. as a heat conductor",Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither confident nor unconfident,Neither likely nor unlikely,Neither likely nor unlikely,Equal numbers of men and women,Equal numbers of men and women,Neither important nor unimportant,Neither useful nor useless,A moderate amount,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Never,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,STEM? Or the survey. ,Man,Woman,"Computational and Applied Mathematics,Computer Science,Electrical and Computer Engineering,Physics",,Astronomy,,2,0,many,no
3/19/19 9:34,3/19/19 9:42,IP Address,59,468,FALSE,3/26/19 9:42,R_3j0upm1V4xjeXTz,anonymous,EN,Yes,18,White,,Not Hispanic/Latino,,Yes,Woman,,0,0,138.5,0,,,,,,,,,Against the tide: Fish quickly adapt to lethal levels of pollution,Dr Davis from from the University of Vermont researched the resilience of fish from the northeast. The fish possessed genes that allowed them to survive in highly polluted waters. ,5.315,5.315,14.248,1,mitochondria,44.613,44.613,44.618,1,,13.045,13.045,13.048,1,,32.886,32.886,32.89,1,,7.839,7.839,7.842,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
